community,river.name,sample_number,species,date,latitude,longitude,fishes_id,stock_clean,species_clean
Waskaganish,Upichun,3307,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3307-21,Mixed,Cisco
Waskaganish,Upichun,3308,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3308-21,Mixed,Cisco
Eastmain,JamesBay,249,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_249-21,Mixed,Cisco
Eastmain,JamesBay,250,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_250-21,Mixed,Cisco
Eastmain,JamesBay,251,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_251-21,Mixed,Cisco
Eastmain,JamesBay,252,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_252-21,Mixed,Cisco
Eastmain,JamesBay,253,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_253-21,Mixed,Cisco
Eastmain,JamesBay,254,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_254-21,Mixed,Cisco
Eastmain,JamesBay,255,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_255-21,Mixed,Cisco
Eastmain,JamesBay,256,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_256-21,Mixed,Cisco
Eastmain,JamesBay,257,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_257-21,Mixed,Cisco
Eastmain,JamesBay,258,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_258-21,Mixed,Cisco
Eastmain,JamesBay,259,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_259-21,Mixed,Cisco
Eastmain,JamesBay,276,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_276-21,Mixed,Cisco
Eastmain,JamesBay,277,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_277-21,Mixed,Cisco
Eastmain,JamesBay,278,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_278-21,Mixed,Cisco
Eastmain,JamesBay,279,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_279-21,Mixed,Cisco
Eastmain,JamesBay,280,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_280-21,Mixed,Cisco
Eastmain,JamesBay,282,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_282-21,Mixed,Cisco
Eastmain,JamesBay,283,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_283-21,Mixed,Cisco
Eastmain,JamesBay,284,Cisco,14-07-2021,52.395776,-78.585771,coarEASm_284-21,Mixed,Cisco
Eastmain,JamesBay,285,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_285-21,Mixed,Cisco
Eastmain,JamesBay,286,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_286-21,Mixed,Cisco
Eastmain,JamesBay,320,Cisco,17-07-2021,52.395776,-78.585771,coarEASm_320-21,Mixed,Cisco
Eastmain,JamesBay,321,Cisco,17-07-2021,52.395776,-78.585771,coarEASm_321-21,Mixed,Cisco
Eastmain,JamesBay,527,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_527-21,Mixed,Cisco
Eastmain,JamesBay,528,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_528-21,Mixed,Cisco
Eastmain,JamesBay,529,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_529-21,Mixed,Cisco
Eastmain,JamesBay,530,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_530-21,Mixed,Cisco
Eastmain,JamesBay,531,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_531-21,Mixed,Cisco
Eastmain,JamesBay,532,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_532-21,Mixed,Cisco
Eastmain,JamesBay,533,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_533-21,Mixed,Cisco
Eastmain,JamesBay,534,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_534-21,Mixed,Cisco
Eastmain,JamesBay,535,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_535-21,Mixed,Cisco
Eastmain,JamesBay,536,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_536-21,Mixed,Cisco
Eastmain,JamesBay,537,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_537-21,Mixed,Cisco
Eastmain,JamesBay,538,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_538-21,Mixed,Cisco
Eastmain,JamesBay,539,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_539-21,Mixed,Cisco
Eastmain,JamesBay,540,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_540-21,Mixed,Cisco
Eastmain,JamesBay,541,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_541-21,Mixed,Cisco
Eastmain,JamesBay,542,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_542-21,Mixed,Cisco
Eastmain,JamesBay,543,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_543-21,Mixed,Cisco
Eastmain,JamesBay,544,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_544-21,Mixed,Cisco
Eastmain,JamesBay,545,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_545-21,Mixed,Cisco
Eastmain,JamesBay,546,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_546-21,Mixed,Cisco
Eastmain,JamesBay,547,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_547-21,Mixed,Cisco
Eastmain,JamesBay,548,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_548-21,Mixed,Cisco
Eastmain,JamesBay,549,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_549-21,Mixed,Cisco
Eastmain,JamesBay,550,Cisco,16-07-2021,52.395776,-78.585771,coarEASm_550-21,Mixed,Cisco
Eastmain,JamesBay,655,Cisco,23-07-2021,52.340355,-78.611263,coarEASm_655-21,Mixed,Cisco
Eastmain,JamesBay,656,Cisco,23-07-2021,52.340355,-78.611263,coarEASm_656-21,Mixed,Cisco
Eastmain,JamesBay,657,Cisco,23-07-2021,52.340355,-78.611263,coarEASm_657-21,Mixed,Cisco
Eastmain,JamesBay,658,Cisco,23-07-2021,52.340355,-78.611263,coarEASm_658-21,Mixed,Cisco
Waskaganish,JamesBay,2951,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2951-21,Mixed,Cisco
Waskaganish,JamesBay,2952,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2952-21,Mixed,Cisco
Waskaganish,JamesBay,2953,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2953-21,Mixed,Cisco
Waskaganish,JamesBay,2954,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2954-21,Mixed,Cisco
Waskaganish,JamesBay,2955,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2955-21,Mixed,Cisco
Waskaganish,JamesBay,2956,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2956-21,Mixed,Cisco
Waskaganish,JamesBay,2957,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2957-21,Mixed,Cisco
Waskaganish,JamesBay,2958,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2958-21,Mixed,Cisco
Waskaganish,JamesBay,2959,Cisco,16-07-2021,51.9585761,-78.872863,coarWASm_2959-21,Mixed,Cisco
Chisasibi,RogganRiver,2751,Cisco,22-06-2021,54.406767,-79.507696,coarROGs_2751-21,Source,Cisco
Chisasibi,RogganRiver,2752,Cisco,22-06-2021,54.406767,-79.507696,coarROGs_2752-21,Source,Cisco
Chisasibi,RogganRiver,2753,Cisco,22-06-2021,54.406767,-79.507696,coarROGs_2753-21,Source,Cisco
Chisasibi,RogganRiver,2754,Cisco,22-06-2021,54.406767,-79.507696,coarROGs_2754-21,Source,Cisco
Chisasibi,RogganRiver,2755,Cisco,22-06-2021,54.406767,-79.507696,coarROGs_2755-21,Source,Cisco
Chisasibi,RogganRiver,2756,Cisco,22-06-2021,54.406767,-79.507696,coarROGs_2756-21,Source,Cisco
Chisasibi,BeaverRiver,1951,Cisco,23-07-2021,53.406114,-79.025822,coarBEAs_1951-21,Source,Cisco
Chisasibi,BeaverRiver,1952,Cisco,23-07-2021,53.406114,-79.025822,coarBEAs_1952-21,Source,Cisco
Chisasibi,BeaverRiver,1953,Cisco,23-07-2021,53.406114,-79.025822,coarBEAs_1953-21,Source,Cisco
Chisasibi,BeaverRiver,1954,Cisco,23-07-2021,53.406114,-79.025822,coarBEAs_1954-21,Source,Cisco
Chisasibi,BeaverRiver,1955,Cisco,23-07-2021,53.406114,-79.025822,coarBEAs_1955-21,Source,Cisco
Chisasibi,BeaverRiver,1956,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1956-21,Source,Cisco
Chisasibi,BeaverRiver,1957,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1957-21,Source,Cisco
Chisasibi,BeaverRiver,1958,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1958-21,Source,Cisco
Chisasibi,BeaverRiver,1959,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1959-21,Source,Cisco
Chisasibi,BeaverRiver,1960,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1960-21,Source,Cisco
Chisasibi,BeaverRiver,1961,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1961-21,Source,Cisco
Chisasibi,BeaverRiver,1962,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1962-21,Source,Cisco
Chisasibi,BeaverRiver,1963,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1963-21,Source,Cisco
Chisasibi,BeaverRiver,1964,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1964-21,Source,Cisco
Chisasibi,BeaverRiver,1965,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1965-21,Source,Cisco
Chisasibi,BeaverRiver,1966,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1966-21,Source,Cisco
Chisasibi,BeaverRiver,1967,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1967-21,Source,Cisco
Chisasibi,BeaverRiver,1968,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1968-21,Source,Cisco
Chisasibi,BeaverRiver,1969,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1969-21,Source,Cisco
Chisasibi,BeaverRiver,1970,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1970-21,Source,Cisco
Chisasibi,BeaverRiver,1971,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1971-21,Source,Cisco
Chisasibi,BeaverRiver,1972,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1972-21,Source,Cisco
Chisasibi,BeaverRiver,1973,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1973-21,Source,Cisco
Chisasibi,BeaverRiver,1974,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1974-21,Source,Cisco
Chisasibi,BeaverRiver,1975,Cisco,24-07-2021,53.406114,-79.025822,coarBEAs_1975-21,Source,Cisco
Chisasibi,BeaverRiver,2026,Cisco,25-07-2021,53.406114,-79.025822,coarBEAs_2026-21,Source,Cisco
Chisasibi,BeaverRiver,2027,Cisco,25-07-2021,53.406114,-79.025822,coarBEAs_2027-21,Source,Cisco
Chisasibi,BeaverRiver,2028,Cisco,25-07-2021,53.406114,-79.025822,coarBEAs_2028-21,Source,Cisco
Chisasibi,BeaverRiver,2029,Cisco,25-07-2021,53.406114,-79.025822,coarBEAs_2029-21,Source,Cisco
Chisasibi,BeaverRiver,2030,Cisco,25-07-2021,53.406114,-79.025822,coarBEAs_2030-21,Source,Cisco
Chisasibi,BeaverRiver,2031,Cisco,25-07-2021,53.406114,-79.025822,coarBEAs_2031-21,Source,Cisco
Chisasibi,BeaverRiver,2032,Cisco,25-07-2021,53.406114,-79.025822,coarBEAs_2032-21,Source,Cisco
Chisasibi,BeaverRiver,2033,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2033-21,Source,Cisco
Chisasibi,BeaverRiver,2034,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2034-21,Source,Cisco
Chisasibi,BeaverRiver,2035,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2035-21,Source,Cisco
Chisasibi,BeaverRiver,2036,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2036-21,Source,Cisco
Chisasibi,BeaverRiver,2037,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2037-21,Source,Cisco
Chisasibi,BeaverRiver,2038,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2038-21,Source,Cisco
Chisasibi,BeaverRiver,2039,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2039-21,Source,Cisco
Chisasibi,BeaverRiver,2040,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2040-21,Source,Cisco
Chisasibi,BeaverRiver,2041,Cisco,26-07-2021,53.406114,-79.025822,coarBEAs_2041-21,Source,Cisco
Chisasibi,BeaverRiver,2042,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2042-21,Source,Cisco
Chisasibi,BeaverRiver,2043,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2043-21,Source,Cisco
Chisasibi,BeaverRiver,2044,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2044-21,Source,Cisco
Chisasibi,BeaverRiver,2045,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2045-21,Source,Cisco
Chisasibi,BeaverRiver,2046,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2046-21,Source,Cisco
Chisasibi,BeaverRiver,2047,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2047-21,Source,Cisco
Chisasibi,BeaverRiver,2048,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2048-21,Source,Cisco
Chisasibi,BeaverRiver,2049,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2049-21,Source,Cisco
Chisasibi,BeaverRiver,2050,Cisco,27-07-2021,53.406114,-79.025822,coarBEAs_2050-21,Source,Cisco
Waskaganish,Upichun,2960,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2960-21,Mixed,Cisco
Waskaganish,Upichun,2961,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2961-21,Mixed,Cisco
Waskaganish,Upichun,2962,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2962-21,Mixed,Cisco
Waskaganish,Upichun,2963,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2963-21,Mixed,Cisco
Waskaganish,Upichun,2964,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2964-21,Mixed,Cisco
Waskaganish,Upichun,2965,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2965-21,Mixed,Cisco
Waskaganish,Upichun,2966,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2966-21,Mixed,Cisco
Waskaganish,Upichun,2967,Cisco,23-07-2021,51.955761,-78.872863,coarWASm_2967-21,Mixed,Cisco
Waskaganish,Upichun,3309,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3309-21,Mixed,Cisco
Waskaganish,Upichun,3310,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3310-21,Mixed,Cisco
Waskaganish,Upichun,3311,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3311-21,Mixed,Cisco
Waskaganish,Upichun,3312,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3312-21,Mixed,Cisco
Waskaganish,Upichun,3313,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3313-21,Mixed,Cisco
Waskaganish,Upichun,3314,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3314-21,Mixed,Cisco
Waskaganish,Upichun,3315,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3315-21,Mixed,Cisco
Waskaganish,Upichun,3316,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3316-21,Mixed,Cisco
Waskaganish,Upichun,3317,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3317-21,Mixed,Cisco
Waskaganish,Upichun,3318,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3318-21,Mixed,Cisco
Waskaganish,Upichun,3319,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3319-21,Mixed,Cisco
Waskaganish,Upichun,3320,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3320-21,Mixed,Cisco
Waskaganish,Upichun,3321,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3321-21,Mixed,Cisco
Waskaganish,Upichun,3322,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3322-21,Mixed,Cisco
Waskaganish,Upichun,3323,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3323-21,Mixed,Cisco
Waskaganish,Upichun,3324,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3324-21,Mixed,Cisco
Waskaganish,Upichun,3325,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3325-21,Mixed,Cisco
Waskaganish,Upichun,3326,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3326-21,Mixed,Cisco
Waskaganish,Upichun,3327,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3327-21,Mixed,Cisco
Waskaganish,Upichun,3328,Cisco,17-08-2021,51.955761,-78.872863,coarWASm_3328-21,Mixed,Cisco
Waskaganish,Upichun,3329,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3329-21,Mixed,Cisco
Waskaganish,Upichun,3330,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3330-21,Mixed,Cisco
Waskaganish,Upichun,3331,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3331-21,Mixed,Cisco
Waskaganish,Upichun,3332,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3332-21,Mixed,Cisco
Waskaganish,Upichun,3333,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3333-21,Mixed,Cisco
Waskaganish,Upichun,3334,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3334-21,Mixed,Cisco
Waskaganish,Upichun,3335,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3335-21,Mixed,Cisco
Waskaganish,Upichun,3336,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3336-21,Mixed,Cisco
Waskaganish,Upichun,3337,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3337-21,Mixed,Cisco
Waskaganish,Upichun,3338,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3338-21,Mixed,Cisco
Waskaganish,Upichun,3339,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3339-21,Mixed,Cisco
Waskaganish,Upichun,3340,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3340-21,Mixed,Cisco
Waskaganish,Upichun,3341,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3341-21,Mixed,Cisco
Waskaganish,Upichun,3342,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3342-21,Mixed,Cisco
Waskaganish,Upichun,3343,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3343-21,Mixed,Cisco
Waskaganish,Upichun,3344,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3344-21,Mixed,Cisco
Waskaganish,Upichun,3345,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3345-21,Mixed,Cisco
Waskaganish,Upichun,3346,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3346-21,Mixed,Cisco
Waskaganish,Upichun,3347,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3347-21,Mixed,Cisco
Waskaganish,Upichun,3348,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3348-21,Mixed,Cisco
Waskaganish,Upichun,3349,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3349-21,Mixed,Cisco
Waskaganish,Upichun,3350,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3350-21,Mixed,Cisco
Waskaganish,Upichun,3351,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3351-21,Mixed,Cisco
Waskaganish,Upichun,3352,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3352-21,Mixed,Cisco
Waskaganish,Upichun,3353,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3353-21,Mixed,Cisco
Waskaganish,Upichun,3354,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3354-21,Mixed,Cisco
Waskaganish,Upichun,3355,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3355-21,Mixed,Cisco
Waskaganish,Upichun,3356,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3356-21,Mixed,Cisco
Waskaganish,Upichun,3357,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3357-21,Mixed,Cisco
Waskaganish,Upichun,3358,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3358-21,Mixed,Cisco
Waskaganish,Upichun,3359,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3359-21,Mixed,Cisco
Waskaganish,Upichun,3360,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3360-21,Mixed,Cisco
Waskaganish,Upichun,3361,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3361-21,Mixed,Cisco
Waskaganish,Upichun,3362,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3362-21,Mixed,Cisco
Waskaganish,Upichun,3363,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3363-21,Mixed,Cisco
Waskaganish,Upichun,3364,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3364-21,Mixed,Cisco
Waskaganish,Upichun,3365,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3365-21,Mixed,Cisco
Waskaganish,Upichun,3366,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3366-21,Mixed,Cisco
Waskaganish,Upichun,3367,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3367-21,Mixed,Cisco
Waskaganish,Upichun,3368,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3368-21,Mixed,Cisco
Waskaganish,Upichun,3369,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3369-21,Mixed,Cisco
Waskaganish,Upichun,3370,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3370-21,Mixed,Cisco
Waskaganish,Upichun,3371,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3371-21,Mixed,Cisco
Waskaganish,Upichun,3372,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3372-21,Mixed,Cisco
Waskaganish,Upichun,3373,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3373-21,Mixed,Cisco
Waskaganish,Upichun,3374,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3374-21,Mixed,Cisco
Waskaganish,Upichun,3375,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3375-21,Mixed,Cisco
Waskaganish,Upichun,3376,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3376-21,Mixed,Cisco
Waskaganish,Upichun,3377,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3377-21,Mixed,Cisco
Waskaganish,Upichun,3378,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3378-21,Mixed,Cisco
Waskaganish,Upichun,3379,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3379-21,Mixed,Cisco
Waskaganish,Upichun,3380,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3380-21,Mixed,Cisco
Waskaganish,Upichun,3381,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3381-21,Mixed,Cisco
Waskaganish,Upichun,3382,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3382-21,Mixed,Cisco
Waskaganish,Upichun,3383,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3383-21,Mixed,Cisco
Waskaganish,Upichun,3384,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3384-21,Mixed,Cisco
Waskaganish,Upichun,3385,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3385-21,Mixed,Cisco
Waskaganish,Upichun,3386,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3386-21,Mixed,Cisco
Waskaganish,Upichun,3387,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3387-21,Mixed,Cisco
Waskaganish,Upichun,3388,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3388-21,Mixed,Cisco
Waskaganish,Upichun,3389,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3389-21,Mixed,Cisco
Waskaganish,Upichun,3390,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3390-21,Mixed,Cisco
Waskaganish,Upichun,3391,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3391-21,Mixed,Cisco
Waskaganish,Upichun,3392,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3392-21,Mixed,Cisco
Waskaganish,Upichun,3393,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3393-21,Mixed,Cisco
Waskaganish,Upichun,3394,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3394-21,Mixed,Cisco
Waskaganish,Upichun,3395,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3395-21,Mixed,Cisco
Waskaganish,Upichun,3396,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3396-21,Mixed,Cisco
Waskaganish,Upichun,3397,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3397-21,Mixed,Cisco
Waskaganish,Upichun,3398,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3398-21,Mixed,Cisco
Waskaganish,Upichun,3399,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3399-21,Mixed,Cisco
Waskaganish,Upichun,3400,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3400-21,Mixed,Cisco
Waskaganish,Upichun,3401,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3401-21,Mixed,Cisco
Waskaganish,Upichun,3402,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3402-21,Mixed,Cisco
Waskaganish,Upichun,3403,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3403-21,Mixed,Cisco
Waskaganish,Upichun,3404,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3404-21,Mixed,Cisco
Waskaganish,Upichun,3405,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3405-21,Mixed,Cisco
Waskaganish,Upichun,3406,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3406-21,Mixed,Cisco
Waskaganish,Upichun,3407,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3407-21,Mixed,Cisco
Waskaganish,Upichun,3408,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3408-21,Mixed,Cisco
Waskaganish,Upichun,3409,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3409-21,Mixed,Cisco
Waskaganish,Upichun,3410,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3410-21,Mixed,Cisco
Waskaganish,Upichun,3411,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3411-21,Mixed,Cisco
Waskaganish,Upichun,3412,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3412-21,Mixed,Cisco
Waskaganish,Upichun,3413,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3413-21,Mixed,Cisco
Waskaganish,Upichun,3414,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3414-21,Mixed,Cisco
Waskaganish,Upichun,3415,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3415-21,Mixed,Cisco
Waskaganish,Upichun,3416,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3416-21,Mixed,Cisco
Waskaganish,Upichun,3417,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3417-21,Mixed,Cisco
Waskaganish,Upichun,3418,Cisco,19-08-2021,51.953168,-78.891547,coarWASm_3418-21,Mixed,Cisco
